Warning: truncated output (original token count: 108069)
Total output lines: 1538

CandidateId,PositionThresholdM,AttitudeThresholdDeg,VelocityThresholdMps,BodyRateThresholdRadps,GrowthFactor,MinimumConsecutiveGrowthSteps,CandidateStepCount,EligibleStepCount,EligibleStepFraction,PositiveStepCount,PositiveStepFractionAll,PositiveEligibleFraction,PositiveOnsetCount,PositiveEpisodeCount,PositiveEpisodeFraction,PositiveCellCount,PositiveFamilyCount,HardEventStepCount,HardEventEligibleFraction,HardEventOnsetCount,HardEventEpisodeCount,HardEventEpisodeFraction,HardEventCellCount,HardEventFamilyCount,GrowthOnlyEpisodeCount,GrowthOnlyCellCount,AbsoluteForecastPositiveCount,SafetyForecastPositiveCount,PositionForecastPositiveCount,AttitudeForecastPositiveCount,VelocityForecastPositiveCount,BodyRateForecastPositiveCount,ConstraintForecastPositiveCount,SaturationForecastPositiveCount,NonfiniteForecastPositiveCount,FirstPositionEventCount,FirstAttitudeEventCount,FirstVelocityEventCount,FirstBodyRateEventCount,FirstConstraintEventCount,FirstSaturationEventCount,FirstNonfiniteEventCount,GrowthOnlyPositiveCount,LeadMeanSteps,LeadP50Steps,LeadP95Steps
C1471,0.25,20,0.5,2,1.25,3,477900,477429,0.999014438166981,4276,0.00894747855199833,0.00895630554490825,692,144,0.0533333333333333,74,5,2609,0.00546468689585258,213,42,0.0155555555555556,42,3,118,69,2224,830,40,9,274,2095,466,382,0,40,0,260,1796,466,300,0,1667,12.6775023386342,14,20
C1472,0.25,20,0.5,2,1.25,5,477900,477429,0.999014438166981,3931,0.00822557020297133,0.00823368500866097,534,137,0.0507407407407407,72,5,2609,0.00546468689585258,213,42,0.0155555555555556,42,3,108,66,2224,830,40,9,274,2095,466,382,0,40,0,260,1796,466,300,0,1322,12.0348511829051,12,20
C1473,0.25,20,0.5,2,1.5,3,477900,477429,0.999014438166981,3770,0.00788867964009207,0.00789646209174558,594,122,0.0451851851851852,69,5,2609,0.00546468689585258,213,42,0.0155555555555556,42,3,94,61,2224,830,40,9,274,2095,466,382,0,40,0,260,1796,466,300,0,1161,11.6946949602122,11,20
C1474,0.25,20,0.5,2,1.5,5,477900,477429,0.999014438166981,3536,0.00739903745553463,0.00740633685846482,467,118,0.0437037037037037,66,5,2609,0.00546468689585258,213,42,0.0155555555555556,42,3,88,58,2224,830,40,9,274,2095,466,382,0,40,0,260,1796,466,300,0,927,11.1450791855204,10,20
C1475,0.25,20,0.5,2,2,3,477900,477429,0.999014438166981,3204,0.00670433145009416,0.00671094550184425,431,91,0.0337037037037037,61,5,2609,0.00546468689585258,213,42,0.0155555555555556,42,3,63,50,2224,830,40,9,274,2095,466,382,0,40,0,260,1796,466,300,0,595,10.2275280898876,9,20
C1476,0.25,20,0.5,2,2,5,477900,477429,0.999014438166981,3106,0.00649926762921113,0.00650567937850445,374,88,0.0325925925925926,59,5,2609,0.00546468689585258,213,42,0.0155555555555556,42,3,58,47,2224,830,40,9,274,2095,466,382,0,40,0,260,1796,466,300,0,497,9.91918866709594,9,20
C1477,0.25,20,0.5,3,1.25,3,477900,477629,0.999432935760619,2644,0.00553253818790542,0.00553567727252742,337,100,0.037037037037037,60,5,1475,0.00308817094439408,114,27,0.01,27,3,90,56,744,843,40,9,277,462,466,395,0,40,0,277,361,466,332,0,1169,13.2878214826021,16,20
C1478,0.25,20,0.5,3,1.25,5,477900,477629,0.999432935760619,2490,0.00521029504080352,0.00521325128918051,278,88,0.0325925925925926,54,5,1475,0.00308817094439408,114,27,0.01,27,3,71,46,744,843,40,9,277,462,466,395,0,40,0,277,361,466,332,0,1015,12.8726907630522,15,20
C1479,0.25,20,0.5,3,1.5,3,477900,477629,0.999432935760619,2302,0.00481690730278301,0.0048196403484713,294,83,0.0307407407407407,53,5,1475,0.00308817094439408,114,27,0.01,27,3,73,49,744,843,40,9,277,462,466,395,0,40,0,277,361,466,332,0,827,12.2906168549088,13,20
C1480,0.25,20,0.5,3,1.5,5,477900,477629,0.999432935760619,2186,0.00457417869847248,0.00457677402335285,244,75,0.0277777777777778,46,5,1475,0.00308817094439408,114,27,0.01,27,3,58,38,744,843,40,9,277,462,466,395,0,40,0,277,361,466,332,0,711,11.8815187557182,12,20
C1481,0.25,20,0.5,3,2,3,477900,477629,0.999432935760619,1911,0.00399874450721908,0.0040010133388048,231,60,0.0222222222222222,48,5,1475,0.00308817094439408,114,27,0.01,27,3,49,40,744,843,40,9,277,462,466,395,0,40,0,277,361,466,332,0,436,10.7132391418106,10,20
C1482,0.25,20,0.5,3,2,5,477900,477629,0.999432935760619,1847,0.00386482527725466,0.00386701812494635,203,51,0.0188888888888889,40,5,1475,0.00308817094439408,114,27,0.01,27,3,34,26,744,843,40,9,277,462,466,395,0,40,0,277,361,466,332,0,372,10.3914455874391,9,20
C1483,0.25,20,0.5,4,1.25,3,477900,477666,0.999510357815443,2306,0.00482527725465579,0.00482764107137623,263,79,0.0292592592592593,53,5,1249,0.00261479778757542,93,21,0.00777777777777778,21,3,73,49,436,850,40,9,277,119,466,402,0,40,0,277,92,466,374,0,1057,13.6023417172593,18,20
C1484,0.25,20,0.5,4,1.25,5,477900,477666,0.999510357815443,2157,0.00451349654739485,0.00451570762834282,219,67,0.0248148148148148,42,5,1249,0.00261479778757542,93,21,0.00777777777777778,21,3,54,31,436,850,40,9,277,119,466,402,0,40,0,277,92,466,374,0,908,13.160407974038,15,20
C1485,0.25,20,0.5,4,1.5,3,477900,477666,0.999510357815443,2002,0.00418916091232475,0.00419121310706644,223,67,0.0248148148148148,48,5,1249,0.00261479778757542,93,21,0.00777777777777778,21,3,59,43,436,850,40,9,277,119,466,402,0,40,0,277,92,466,374,0,753,12.6308691308691,14,20
C1486,0.25,20,0.5,4,1.5,5,477900,477666,0.999510357815443,1892,0.00395898723582339,0.00396092667261224,186,55,0.0203703703703704,36,5,1249,0.00261479778757542,93,21,0.00777777777777778,21,3,40,24,436,850,40,9,277,119,466,402,0,40,0,277,92,466,374,0,643,12.2024312896406,13,20
C1487,0.25,20,0.5,4,2,3,477900,477666,0.999510357815443,1629,0.00340866290018832,0.00341033274296266,181,51,0.0188888888888889,44,5,1249,0.00261479778757542,93,21,0.00777777777777778,21,3,43,38,436,850,40,9,277,119,466,402,0,40,0,277,92,466,374,0,380,10.9435236341314,10,20
C1488,0.25,20,0.5,4,2,5,477900,477666,0.999510357815443,1569,0.00328311362209667,0.00328472196053309,156,41,0.0151851851851852,34,5,1249,0.00261479778757542,93,21,0.00777777777777778,21,3,26,21,436,850,40,9,277,119,466,402,0,40,0,277,92,466,374,0,320,10.5971956660293,10,20
C1489,0.25,20,0.75,1,1.25,3,477900,476281,0.996612261979494,10386,0.0217325800376648,0.0218064545929819,1523,275,0.101851851851852,99,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,235,86,8213,783,40,7,29,8173,466,335,0,40,0,0,8088,466,78,0,2112,11.0596957442711,11,20
C1490,0.25,20,0.75,1,1.25,5,477900,476281,0.996612261979494,9796,0.0204980121364302,0.0205676900821154,1249,252,0.0933333333333333,92,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,197,75,8213,783,40,7,29,8173,466,335,0,40,0,0,8088,466,78,0,1522,10.5212331563904,10,20
C1491,0.25,20,0.75,1,1.5,3,477900,476281,0.996612261979494,9823,0.0205545093115715,0.020624379305494,1401,247,0.0914814814814815,93,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,204,78,8213,783,40,7,29,8173,466,335,0,40,0,0,8088,466,78,0,1549,10.5472869795378,10,20
C1492,0.25,20,0.75,1,1.5,5,477900,476281,0.996612261979494,9387,0.0196421845574388,0.0197089533279724,1170,225,0.0833333333333333,87,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,167,68,8213,783,40,7,29,8173,466,335,0,40,0,0,8088,466,78,0,1113,10.1082347927986,9,20
C1493,0.25,20,0.75,1,2,3,477900,476281,0.996612261979494,9143,0.0191316174931994,0.0191966507166988,1196,211,0.0781481481481481,85,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,161,68,8213,783,40,7,29,8173,466,335,0,40,0,0,8088,466,78,0,869,9.84425243355573,9,20
C1494,0.25,20,0.75,1,2,5,477900,476281,0.996612261979494,8910,0.0186440677966102,0.0187074437149498,1049,198,0.0733333333333333,82,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,136,62,8213,783,40,7,29,8173,466,335,0,40,0,0,8088,466,78,0,636,9.57867564534231,9,20
C1495,0.25,20,0.75,2,1.25,3,477900,477544,0.999255074283323,3987,0.00834274952919021,0.00834896889082472,649,140,0.0518518518518519,72,4,2579,0.00540054947816327,201,42,0.0155555555555556,42,3,114,67,2194,830,40,16,74,2154,466,382,0,40,1,28,1961,466,300,0,1408,12.2743917732631,12,20
C1496,0.25,20,0.75,2,1.25,5,477900,477544,0.999255074283323,3572,0.00747436702238962,0.00747993902132578,439,126,0.0466666666666667,66,4,2579,0.00540054947816327,201,42,0.0155555555555556,42,3,97,59,2194,830,40,16,74,2154,466,382,0,40,1,28,1961,466,300,0,993,11.3768197088466,10,20
C1497,0.25,20,0.75,2,1.5,3,477900,477544,0.999255074283323,3498,0.00731952291274325,0.00732497947833079,521,118,0.0437037037037037,67,4,2579,0.00540054947816327,201,42,0.0155555555555556,42,3,90,59,2194,830,40,16,74,2154,466,382,0,40,1,28,1961,466,300,0,919,11.1943967981704,10,20
C1498,0.25,20,0.75,2,1.5,5,477900,477544,0.999255074283323,3258,0.00681732580037665,0.00682240798753623,379,109,0.0403703703703704,61,4,2579,0.00540054947816327,201,42,0.0155555555555556,42,3,79,52,2194,830,40,16,74,2154,466,382,0,40,1,28,1961,466,300,0,679,10.5457335788827,9,20
C1499,0.25,20,0.75,2,2,3,477900,477544,0.999255074283323,3015,0.00630885122410546,0.00631355435310673,377,91,0.0337037037037037,61,4,2579,0.00540054947816327,201,42,0.0155555555555556,42,3,63,50,2194,830,40,16,74,2154,466,382,0,40,1,28,1961,466,300,0,436,9.78374792703151,9,20
C1500,0.25,20,0.75,2,2,5,477900,477544,0.999255074283323,2926,0.00612261979493618,0.00612718409193708,318,84,0.0311111111111111,56,4,2579,0.00540054947816327,201,42,0.0155555555555556,42,3,54,43,2194,830,40,16,74,2154,466,382,0,40,1,28,1961,466,300,0,347,9.473000683527,8,20
C1501,0.25,20,0.75,3,1.25,3,477900,477820,0.999832600962544,2341,0.00489851433354258,0.00489933447741828,287,94,0.0348148148148148,57,4,1304,0.00272906115273534,71,25,0.00925925925925926,25,3,84,53,573,843,40,22,106,513,466,395,0,40,1,105,361,466,332,0,1037,13.7150790260572,17,20
C1502,0.25,20,0.75,3,1.25,5,477900,477820,0.999832600962544,2082,0.00435655994978029,0.00435728935582437,187,76,0.0281481481481481,46,4,1304,0.00272906115273534,71,25,0.00925925925925926,25,3,59,38,573,843,40,22,106,513,466,395,0,40,1,105,361,466,332,0,778,12.933237271854,14,20
C1503,0.25,20,0.75,3,1.5,3,477900,477820,0.999832600962544,2013,0.00421217827997489,0.00421288351261982,233,77,0.0285185185185185,49,4,1304,0.00272906115273534,71,25,0.00925925925925926,25,3,67,45,573,843,40,22,106,513,466,395,0,40,1,105,361,466,332,0,709,12.6910084451068,13,20
C1504,0.25,20,0.75,3,1.5,5,477900,477820,0.999832600962544,1846,0.00386273278928646,0.00386337951529865,157,62,0.022962962962963,38,4,1304,0.00272906115273534,71,25,0.00925925925925926,25,3,45,29,573,843,40,22,106,513,466,395,0,40,1,105,361,466,332,0,542,12.0297941495125,12,20
C1505,0.25,20,0.75,3,2,3,477900,477820,0.999832600962544,1635,0.00342121782799749,0.00342179063245574,158,56,0.0207407407407407,45,4,1304,0.00272906115273534,71,25,0.00925925925925926,25,3,45,36,573,843,40,22,106,513,466,395,0,40,1,105,361,466,332,0,331,11.0012232415902,10,20
C1506,0.25,20,0.75,3,2,5,477900,477820,0.999832600962544,1559,0.00326218874241473,0.0032627349211,124,43,0.0159259259259259,34,4,1304,0.00272906115273534,71,25,0.00925925925925926,25,3,26,19,573,843,40,22,106,513,466,395,0,40,1,105,361,466,332,0,255,10.5625400898012,10,20
C1507,0.25,20,0.75,4,1.25,3,477900,477858,0.999912115505336,1969,0.00412010880937435,0.00412047093488024,192,71,0.0262962962962963,49,4,1078,0.00225590028837019,50,19,0.00703703703703704,19,3,65,45,265,850,40,22,106,119,466,402,0,40,1,105,92,466,374,0,891,14.0482478415439,18,20
C1508,0.25,20,0.75,4,1.25,5,477900,477858,0.999912115505336,1769,0.00370161121573551,0.00370193655855924,125,56,0.0207407407407407,34,4,1078,0.00225590028837019,50,19,0.00703703703703704,19,3,44,24,265,850,40,22,106,119,466,402,0,40,1,105,92,466,374,0,691,13.3753533069531,15,20
C1509,0.25,20,0.75,4,1.5,3,477900,477858,0.999912115505336,1694,0.00354467461812095,0.00354498616743886,155,61,0.0225925925925926,44,4,1078,0.00225590028837019,50,19,0.00703703703703704,19,3,53,39,265,850,40,22,106,119,466,402,0,40,1,105,92,466,374,0,616,13.082054309327,14,20
C1510,0.25,20,0.75,4,1.5,5,477900,477858,0.999912115505336,1565,0.0032747436702239,0.00327503149471182,104,46,0.017037037037037,29,4,1078,0.00225590028837019,50,19,0.00703703703703704,19,3,32,18,265,850,40,22,106,119,466,402,0,40,1,105,92,466,374,0,487,12.511821086262,13,20
C1511,0.25,20,0.75,4,2,3,477900,477858,0.999912115505336,1360,0.00284578363674409,0.00284603375898279,107,44,0.0162962962962963,37,3,1078,0.00225590028837019,50,19,0.00703703703703704,19,3,36,31,265,850,40,22,106,119,466,402,0,40,1,105,92,466,374,0,282,11.3830882352941,11,20
C1512,0.25,20,0.75,4,2,5,477900,477858,0.999912115505336,1306,0.0027327892864616,0.00273302947737612,81,32,0.0118518518518519,25,3,1078,0.00225590028837019,50,19,0.00703703703703704,19,3,18,13,265,850,40,22,106,119,466,402,0,40,1,105,92,466,374,0,228,11.0267993874426,11,20
C1513,0.25,20,1,1,1.25,3,477900,476281,0.996612261979494,10312,0.0215777359280184,0.0216510841289071,1511,276,0.102222222222222,100,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,236,87,8213,783,40,7,0,8173,466,335,0,40,0,0,8088,466,78,0,2038,10.9955391776571,10.5,20
C1514,0.25,20,1,1,1.25,5,477900,476281,0.996612261979494,9708,0.0203138731952291,0.0203829252059184,1229,253,0.0937037037037037,92,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,197,76,8213,783,40,7,0,8173,466,335,0,40,0,0,8088,466,78,0,1434,10.4353110836424,10,20
C1515,0.25,20,1,1,1.5,3,477900,476281,0.996612261979494,9754,0.0204101276417661,0.0204795068457486,1377,245,0.0907407407407407,93,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,201,77,8213,783,40,7,0,8173,466,335,0,40,0,0,8088,466,78,0,1480,10.4804182899323,10,20
C1516,0.25,20,1,1,1.5,5,477900,476281,0.996612261979494,9312,0.0194852479598242,0.0195514832630317,1144,224,0.082962962962963,87,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,164,67,8213,783,40,7,0,8173,466,335,0,40,0,0,8088,466,78,0,1038,10.0285652920962,9,20
C1517,0.25,20,1,1,2,3,477900,476281,0.996612261979494,9117,0.0190772128060264,0.019142061094186,1188,210,0.0777777777777778,85,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,160,68,8213,783,40,7,0,8173,466,335,0,40,0,0,8088,466,78,0,843,9.81529011736317,9,20
C1518,0.25,20,1,1,2,5,477900,476281,0.996612261979494,8881,0.0185833856455325,0.0186465552898394,1040,198,0.0733333333333333,82,5,8274,0.017372097564253,761,126,0.0466666666666667,69,4,134,61,8213,783,40,7,0,8173,466,335,0,40,0,0,8088,466,78,0,607,9.54464587321248,9,20
C1519,0.25,20,1,2,1.25,3,477900,477546,0.999259259259259,3848,0.00805189370161122,0.00805786248863984,628,140,0.0518518518518519,72,4,2581,0.00540471493845619,201,42,0.0155555555555556,42,3,114,67,2196,830,40,17,0,2156,466,382,0,40,1,0,1972,466,300,0,1267,11.9877858627859,12,20
C1520,0.25,20,1,2,1.25,5,477900,477546,0.999259259259259,3461,0.00724210085792007,0.00724746935373765,422,123,0.0455555555555556,64,4,2581,0.00540471493845619,201,42,0.0155555555555556,42,3,93,56,2196,830,40,17,0,2156,466,382,0,40,1,0,1972,466,300,0,880,11.0918809592603,10,20
C1521,0.25,20,1,2,1.5,3,477900,477546,0.999259259259259,3435,0.00718769617074702,0.00719302433692252,502,116,0.042962962962963,66,4,2581,0.00540471493845619,201,42,0.0155555555555556,42,3,88,58,2196,830,40,17,0,2156,466,382,0,40,1,0,1972,466,300,0,854,11.0244541484716,10,20
C1522,0.25,20,1,2,1.5,5,477900,477546,0.999259259259259,3199,0.00669386901025319,0.00669883110736976,363,105,0.0388888888888889,59,4,2581,0.00540471493845619,201,42,0.0155555555555556,42,3,74,49,2196,830,40,17,0,2156,466,382,0,40,1,0,1972,466,300,0,618,10.3623007189747,9,20
C1523,0.25,20,1,2,2,3,477900,477546,0.999259259259259,2992,0.006260724000837,0.00626536501195696,368,91,0.0337037037037037,61,4,2581,0.00540471493845619,201,42,0.0155555555555556,42,3,63,50,2196,830,40,17,0,2156,466,382,0,40,1,0,1972,466,300,0,411,9.69552139037433,8,20
C1524,0.25,20,1,2,2,5,477900,477546,0.999259259259259,2898,0.00606403013182674,0.00606852533577917,305,82,0.0303703703703704,55,4,2581,0.00540471493845619,201,42,0.0155555555555556,42,3,51,41,2196,830,40,17,0,2156,466,382,0,40,1,0,1972,466,300,0,317,9.36128364389234,8,20
C1525,0.25,20,1,3,1.25,3,477900,477834,0.999861895794099,2237,0.00468089558485039,0.00468154212550802,264,90,0.0333333333333333,54,4,1298,0.00271642453236898,69,25,0.00925925925925926,25,3,80,50,567,843,40,28,0,527,466,395,0,40,1,0,460,466,332,0,939,13.4823424228878,15,20
C1526,0.25,20,1,3,1.25,5,477900,477834,0.999861895794099,1987,0.00415777359280184,0.00415834787813341,174,75,0.0277777777777778,43,4,1298,0.00271642453236898,69,25,0.00925925925925926,25,3,58,37,567,843,40,28,0,527,466,395,0,40,1,0,460,466,332,0,689,12.6623049823855,13,20
C1527,0.25,20,1,3,1.5,3,477900,477834,0.999861895794099,1960,0.0041012764176606,0.00410184289941695,221,74,0.0274074074074074,48,4,1298,0.00271642453236898,69,25,0.00925925925925926,25,3,64,44,567,843,40,28,0,527,466,395,0,40,1,0,460,466,332,0,662,12.5612244897959,13,20
C1528,0.25,20,1,3,1.5,5,477900,477834,0.999861895794099,1787,0.003739275999163,0.00373979248023372,149,61,0.0225925925925926,38,4,1298,0.00271642453236898,69,25,0.00925925925925926,25,3,44,29,567,843,40,28,0,527,466,395,0,40,1,0,460,466,332,0,489,11.841074426413,11,20
C1529,0.25,20,1,3,2,3,477900,477834,0.999861895794099,1604,0.00335635070098347,0.00335681429115551,151,54,0.02,44,3,1298,0.00271642453236898,69,25,0.00925925925925926,25,3,43,35,567,843,40,28,0,527,466,395,0,40,1,0,460,466,332,0,306,10.9102244389027,10,20
C1530,0.25,20,1,3,2,5,477900,477834,0.999861895794099,1524,0.00318895166352793,0.00318939213199563,113,42,0.0155555555555556,33,3,1298,0.00271642453236898,69,25,0.00925925925925926,25,3,25,18,567,843,40,28,0,527,466,395,0,40,1,0,460,466,332,0,226,10.4330708661417,10,20
C1531,0.25,20,1,4,1.25,3,477900,477879,0.999956057752668,1841,0.00385227034944549,0.00385243963430073,172,68,0.0251851851851852,46,4,1005,0.00210304282046292,43,19,0.00703703703703704,19,3,62,42,192,850,40,33,0,119,466,402,0,40,33,0,92,466,374,0,836,14.1281912004345,18,20
C1532,0.25,20,1,4,1.25,5,477900,477879,0.999956057752668,1645,0.00344214270767943,0.00344229396981244,106,54,0.02,32,4,1005,0.00210304282046292,43,19,0.00703703703703704,19,3,42,22,192,850,40,33,0,119,466,402,0,40,33,0,92,466,374,0,640,13.4285714285714,15,20
C1533,0.25,20,1,4,1.5,3,477900,477879,0.999956057752668,1564,0.0032726511822557,0.00327279499622289,136,59,0.0218518518518519,43,4,1005,0.00210304282046292,43,19,0.00703703703703704,19,3,51,38,192,850,40,33,0,119,466,402,0,40,33,0,92,466,374,0,559,13.0882352941176,14,20
C1534,0.25,20,1,4,1.5,5,477900,477879,0.999956057752668,1462,0.0030592174094999,0.00305935184429531,91,45,0.0166666666666667,29,4,1005,0.00210304282046292,43,19,0.00703703703703704,19,3,31,18,192,850,40,33,0,119,466,402,0,40,33,0,92,466,374,0,457,12.6060191518468,13,20
C1535,0.25,20,1,4,2,3,477900,477879,0.999956057752668,1259,0.00263444235195648,0.00263455812036101,96,40,0.0148148148148148,33,3,1005,0.00210304282046292,43,19,0.00703703703703704,19,3,31,26,192,850,40,33,0,119,466,402,0,40,33,0,92,466,374,0,254,11.4138204924543,11,20
C1536,0.25,20,1,4,2,5,477900,477879,0.999956057752668,1226,0.00256539024900607,0.00256550298297268,75,33,0.0122222222222222,26,3,1005,0.00210304282046292,43,19,0.00703703703703704,19,3,19,14,192,850,40,33,0,119,466,402,0,40,33,0,92,466,374,0,221,11.1827079934747,11,20

